tic_id
12710820
13822691
13822715
13824652
13826366
13863560
13918429
13918515
13920354
13920494
13939791
13960307
13996295
13996310
13996414
13996500
13997179
13998870
15517799
15551973
15554312
15572991
15573451
15614499
15616009
15617037
15651839
15652353
15652900
15654017
15655964
15692716
16811086
16875879
16880413
16882992
16893098
16957585
16988880
16994149
16997232
17002901
17005326
18174822
18187284
18187771
18187837
18225899
18252948
18277121
21346364
21348339
21404605
22500918
22569764
22570009
24572850
24856598
25620174
25758654
25770429
25797286
25818272
25819996
25924152
26069379
26515678
26724689
26763227
26777749
26802679
26876910
28595451
44453353
44630946
51925138
51941021
51942643
51987238
51988863
52003612
52004660
52005705
52007010
53676810
53699068
53727020
53756162
53793703
53828614
53828944
53848694
53875064
56281618
56283694
57917672
57917780
57919936
57957429
57963994
57966291
58032768
58764235
58796262
58796568
58799033
58858842
60909656
60922837
60924826
61131124
61202242
61203459
62698884
63972502
63973833
64081463
64272102
64275838
64484248
64731189
64951355
65266965
65462550
65980860
66081446
66284062
66285178
66347010
66542981
66632574
66792457
66794926
66959944
67224558
67300997
67312968
67387163
67438145
67579743
67592790
67878709
67879573
80476917
80478511
80532557
83958516
113602811
113654883
113675908
113677257
113710465
113710734
115511541
115512745
115549881
115595845
115617902
115718304
115719834
115749518
115854031
115864212
115913466
118004544
120734001
125253289
125255233
125281448
125285130
125300560
125301338
125301590
125305621
125443673
125443699
125784799
125993544
126998972
126999300
127001713
127019063
127305298
127337211
127423972
127500147
127500529
129131110
129199521
129289270
129632751
129633285
129641111
129644363
150815217
150901669
150906788
150950129
150951142
150969500
150971578
150973474
153828958
153943316
154263822
154300185
154487831
154711574
154765417
154876265
155120737
155205026
155205825
155255759
155257118
155293991
160583440
160604715
165550154
165550166
173208781
173210607
173301005
173469600
173470187
173706434
173797300
173848478
173851507
173853593
173925155
174100749
174149999
174154283
174193815
174195326
174266018
174267661
174268286
174391922
174433712
176551771
176749598
176856676
176862501
176947116
177029120
177133679
177136107
177266591
177321377
177395449
177509274
177560906
177567626
177600527
186293730
186298885
186301794
186337582
186380267
186400729
186405035
186405163
186450250
186450763
186509269
188600515
188634619
188639064
188639966
188665524
188725539
188775719
188820907
188828745
188828919
190947871
190971279
190995146
191078471
191133245
191142730
191206806
191227397
191409006
191512269
191512924
191513601
191550947
191558260
191659125
194204409
194255689
194259286
194303325
194305986
194327841
194358642
194439515
194464628
194504537
194556290
196259138
196261978
196280039
196284309
196292883
196384375
196399928
196400482
196438406
196478057
196526038
196589012
197359819
197404806
197544679
197584469
198159718
198159910
198185158
198188588
198190160
198208337
198210929
198238580
198238999
198279312
198313733
198354437
198356694
198359775
198382347
198386525
198393047
198409182
198417853
198418527
198458115
198480329
198557874
198978103
199294683
199397546
199522176
199524035
199524865
199547803
199549199
199549788
199550255
199574587
199608288
199611096
199617397
199635238
199635299
199657553
199686300
199715498
200062114
200065324
200068604
200336766
200510349
200650106
200653828
201439491
201498226
201629445
201804313
201933390
201976200
202129932
202131619
202282181
202352843
202365716
202409239
202443466
202501881
202517021
202517606
202519146
202666752
202797607
207493758
207500848
219100709
219101602
219102159
219428420
219760163
219761612
219763379
219772403
219786232
219791056
219798574
219800825
219803851
219807052
219819987
219820182
219820701
219847327
219847608
219848580
219854257
219854644
219856620
219860030
219869555
219873770
219876882
219882878
224595557
224597450
224598071
224599554
224600774
224608312
229398123
229410833
229412461
229446655
229446914
229462779
229477721
229503286
229504243
229509026
229616425
229639165
229643190
229643864
229649868
229669497
229675969
229687408
229689348
229690433
229702124
229706794
229707460
229708574
229711015
229712593
229715872
229740410
229745160
229747934
229760286
229767929
229768543
229769307
229911653
229937032
229940298
229943204
229962975
229968620
229969704
229977641
229979857
230011056
230067092
230070359
230075606
230080458
230087544
230091380
230117380
230119493
230123200
230127374
230135509
230378650
230386436
230391927
230396445
232563914
232619541
232620916
232633570
232647907
232679833
232982430
233047757
233052000
233053560
233078547
233087264
233097325
233124626
233153508
233210830
233211282
233241961
233291098
233375895
233392364
233417027
233497259
233501543
233513648
233547113
233578382
233603709
233611254
233624210
233626399
233628598
233628838
233656991
233679656
233680559
233684261
233724010
233726905
233730819
233730896
233731666
233734498
233734689
233734780
233782626
233796967
233798802
233831816
233835211
233843913
233848708
233856404
233892761
233933494
235977527
236865161
236874784
236891283
236894037
236896147
236959482
236972798
237006416
237041725
237048977
237069109
237100253
237114804
237204545
237204789
237210712
237213298
237214154
237216263
237220600
237233441
237237822
237255503
237279460
237291122
237299568
238281774
238407344
238432090
238434363
239547225
239556151
239556926
240637845
240638477
240641810
240664931
240686017
240726199
240742332
240743122
240771508
240773454
242606830
242658170
242700802
242701261
242841411
242885455
243147425
243150912
243154170
243169544
243184719
243229626
243241586
243277644
243278844
243284315
243300684
243313677
243338393
243338648
243351592
249745157
249750034
249782893
251891396
251892421
251919319
251948661
251995516
252052869
252083111
252496073
252523470
252533340
252546286
252554307
252588554
252612853
252648742
252721840
252728041
252735881
252775022
252787636
256298306
256432345
256516118
256644599
256798898
256927410
256977681
258351533
258390485
258509351
258546831
258701274
258801079
258804527
258828741
258830386
258870278
258873850
258924425
258940138
258940913
258952791
259004416
259005980
259009249
259011785
259034470
259092639
259093287
259094393
259132248
259133433
259135333
259168024
259171190
259188874
259191035
259232212
259264241
259275125
259669422
259878388
260071740
260074195
260390639
264004399
264249590
264303881
264993259
265188862
265308315
266522823
267486025
267626868
267627021
267655106
267660280
267665386
267770182
267778739
267779560
267809627
267861931
267879423
267941517
268127303
269234212
269507658
269511078
269660327
269743330
269744306
269784266
269784514
269928482
270443531
270491758
270491865
270493110
271028772
271143696
271149526
271448898
271644591
272048804
272328579
272328891
272332777
272544487
272636055
272636612
272650906
272651512
272702314
272703098
272746655
272748336
272750433
272751207
272758069
272781571
272785680
272887740
272926383
274484295
274675503
274695890
274695968
274723051
274723340
275632788
275691765
276107397
276753244
277421047
277502711
278946193
279567070
279605913
279608259
279979547
280031832
280069944
282787106
282787626
283390310
283428697
283428865
283429009
283429796
283732452
283789734
283790488
283860945
283887185
284462069
284477748
284903291
287087806
287130123
287139759
287194076
287196581
287268482
288227407
288227426
288244545
288246776
288514181
288523761
289569049
291732154
291753026
291756225
291756774
291837907
298308658
298663435
299295611
299494721
301743793
301787580
301789616
301789924
301791875
301941792
302172001
302200533
303193532
303194722
303202113
303241321
303339304
305047519
305255447
305546728
305639966
306067071
306070606
306120497
306122573
306123806
306955783
307278992
307956994
310098578
310098611
311706780
311931525
312340377
313701770
314458655
314590329
314591293
314619070
315069559
315256683
315293257
315321782
315358008
315408346
315411811
315514310
315914485
316178118
316308274
316664755
316947490
317013201
317274296
318855438
319408823
320038078
320379689
320498138
320525191
320525210
321335602
321419657
321448869
321449613
321688897
321910285
321914201
322055887
322058705
322059466
322136262
322201595
322266783
322267171
323059542
323143021
323191403
323719270
323923398
324807538
325181783
325182178
326209612
326209617
326448202
326574301
326588244
326592499
326714879
326790579
326886718
326994523
328265957
329145712
329173835
329247619
329249525
329759866
330130130
330483120
331139733
332501811
332502130
333130016
333130586
333537148
333783222
333786451
333805112
334067213
334599470
334613827
334636111
334652321
334710021
334753206
334753606
334812683
334831415
335260975
335798412
335951813
335965098
335996794
336089350
336089590
336121420
336434783
336505141
336692714
336727893
336729297
336764294
336766954
336767001
336777819
336799748
338157208
338731169
341018308
341767051
341815322
341818047
341840952
342218988
342223523
342445229
342525968
342762072
343173676
343263626
343267958
343324711
343437612
343446281
343558479
343565870
343926886
344094473
344101874
344544793
344653844
345418528
345888184
346199227
346310106
346417264
346449475
352023452
352106039
352107831
352147856
352175515
352219061
352239816
352258966
352320728
352413442
352417265
352693253
352728954
352792052
352955724
352977945
352979355
353776860
353805975
353805982
353853721
353988164
354050356
354164111
354478538
354480572
354482784
354533120
354684484
355950471
356194746
356369500
356632452
356864511
356915827
357034990
357330333
357370498
357393026
357498268
357527924
359033950
359248634
359439983
359495992
359538518
359552292
359675174
362080484
362103411
362131975
362212461
363683323
363757620
364117037
364131306
364179939
364180975
364254697
364255450
365104993
365191267
365549232
365731762
365795784
365857883
365935346
365935571
365962466
365965806
365988293
365989396
365990691
366037631
366329490
366380317
366411557
366485891
366491399
366514286
366516816
366593965
366634514
366640467
366720585
366781095
366917213
367100634
367329626
367336972
367612892
367780495
369610369
369616370
370982528
371212271
371823738
371980721
372049861
372217673
372261410
372334862
372390724
374013226
374013536
374024144
374044070
374137960
374262967
374289143
374295031
374357882
374361813
374362415
374407013
374407465
375193089
375425815
375601439
376024384
376049189
376643089
376681763
376843420
376871934
376883710
376924690
376996146
377051965
377053852
377105621
377159473
377255816
377256360
377304721
377904291
378199648
381229262
381316697
381476402
381483238
381484465
383623002
384278217
384381350
384529017
384529048
384884050
385111646
385114007
387289299
387412570
387413630
387506337
387506791
387562858
387567428
387632118
387700397
387833017
387883518
387897624
387899930
388079618
388554091
389035906
389116628
389192761
389338525
389963370
390970113
394129745
394171009
394892300
395078887
395994328
398940682
399008636
399510219
399788180
400013642
400097750
400195426
400197236
400337481
400429835
401170589
401177078
401424426
401426871
402656200
402974928
402975623
404113346
404654655
405608842
405737834
406027486
406525669
406768428
406856162
406925405
406931267
406931580
407289800
407337649
408635365
409445993
409474953
410231979
410529104
411524629
411532188
411534746
411610300
411611171
411611852
411612081
411612422
411627173
411632695
411845988
412881554
412887057
412887630
413171019
413738905
414027234
414764331
414764480
414782339
414811153
414826139
414827261
415819106
415833965
416028036
416193056
416587199
417584638
417585918
418219763
418222711
418223490
418259891
418417106
418699275
419551549
420134378
420136041
420175014
420186870
420227850
