tic_id,sector,fits_file,period,t0_bjd,t0_btjd,duration_hours,tstart,tstop,matched_transit_time
123231917,81,tess2024196212429-s0081-0000000123231917-0276-s_lc.fits,4.421572182,2454965.18354,-2034.8164599998854,2.0749,3506.554408727737,3533.179096636148,3509.835056228115
123312978,74,tess2024003055635-s0074-0000000123312978-0269-s_lc.fits,0.680741,2454832.96,-2167.0400000000373,1.7,3312.86141882367,3339.567043914338,3312.9250499999634
123314844,74,tess2024003055635-s0074-0000000123314844-0269-s_lc.fits,11.55530021,2454967.13083,-2032.8691699998453,2.799,3312.861257514409,3339.566904817819,3317.234827230155
123314844,80,tess2024170053053-s0080-0000000123314844-0275-s_lc.fits,11.55530021,2454967.13083,-2032.8691699998453,2.799,3479.890323620739,3506.339112784239,3490.5643303801553
123314844,81,tess2024196212429-s0081-0000000123314844-0276-s_lc.fits,11.55530021,2454967.13083,-2032.8691699998453,2.799,3506.554390731093,3533.179088586727,3513.6749308001545
123362050,74,tess2024003055635-s0074-0000000123362050-0269-s_lc.fits,0.677375164,2454966.94581,-2033.0541900000535,1.8243,3312.861401872668,3339.567013999792,3313.467979451946
123362984,74,tess2024003055635-s0074-0000000123362984-0269-s_lc.fits,76.378033,2454979.3458,-2020.6542000002228,4.952,3312.861322157974,3339.566949438415,3325.808109999777
123410927,40,tess2021175071901-s0040-0000000123410927-0211-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,2390.655104180204,2418.856571761345,2399.9647242001683
123410927,41,tess2021204101404-s0041-0000000123410927-0212-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,2419.99128354819,2446.581153256743,2429.558215800168
123410927,53,tess2022164095748-s0053-0000000123410927-0226-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,2743.997817826326,2768.981433791274,2755.086623400168
123410927,54,tess2022190063128-s0054-0000000123410927-0227-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,2769.900870541568,2796.131277856196,2784.6801150001684
123410927,74,tess2024003055635-s0074-0000000123410927-0269-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,3312.861389275133,3339.567000854639,3317.3629638001685
123410927,80,tess2024170053053-s0080-0000000123410927-0275-s_lc.fits,14.7967458,2454975.73773,-2024.262269999832,5.638,3479.890178361193,3506.338986248701,3480.127167600168
123416753,74,tess2024003055635-s0074-0000000123416753-0269-s_lc.fits,25.2034787,2454970.56218,-2029.4378200001083,4.552,3312.861365066799,3339.566969924252,3313.699664399892
123416753,80,tess2024170053053-s0080-0000000123416753-0275-s_lc.fits,25.2034787,2454970.56218,-2029.4378200001083,4.552,3479.890196881241,3506.339014392803,3490.1240152998917
123416753,81,tess2024196212429-s0081-0000000123416753-0276-s_lc.fits,25.2034787,2454970.56218,-2029.4378200001083,4.552,3506.554292627668,3533.179038133258,3515.327493999892
123445166,74,tess2024003055635-s0074-0000000123445166-0269-s_lc.fits,0.900376476,2454966.11875,-2033.8812500000931,1.393,3312.861623965628,3339.567192437937,3313.454640963907
123445166,75,tess2024030031500-s0075-0000000123445166-0270-s_lc.fits,0.900376476,2454966.11875,-2033.8812500000931,1.393,3339.782471666377,3367.481544706619,3340.4659352439066
123445166,80,tess2024170053053-s0080-0000000123445166-0275-s_lc.fits,0.900376476,2454966.11875,-2033.8812500000931,1.393,3479.889932463676,3506.338753519619,3480.024289023907
123445166,81,tess2024196212429-s0081-0000000123445166-0276-s_lc.fits,0.900376476,2454966.11875,-2033.8812500000931,1.393,3506.55403240115,3533.178832631953,3507.0355833039075
123445166,82,tess2024223182411-s0082-0000000123445166-0278-s_lc.fits,0.900376476,2454966.11875,-2033.8812500000931,1.393,3533.394107563553,3559.247715471019,3534.046877583907
123447592,14,tess2019198215352-s0014-0000000123447592-0150-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,1683.355319988663,1710.206456041065,1684.3147468801849
123447592,26,tess2020160202036-s0026-0000000123447592-0188-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2010.268681803332,2035.137070551696,2010.2915382401848
123447592,40,tess2021175071901-s0040-0000000123447592-0211-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2390.654877090232,2418.856374366827,2391.832555400185
123447592,41,tess2021204101404-s0041-0000000123447592-0212-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2419.991088367891,2446.581027776975,2421.466809160185
123447592,53,tess2022164095748-s0053-0000000123447592-0226-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2743.997592595275,2768.981213845943,2747.443600520185
123447592,54,tess2022190063128-s0054-0000000123447592-0227-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2769.900651352471,2796.131106480036,2773.3735725601846
123447592,55,tess2022217014003-s0055-0000000123447592-0242-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,2797.101927073043,2824.265295191073,2799.303544600185
123447592,74,tess2024003055635-s0074-0000000123447592-0269-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,3312.861605147324,3339.567173320912,3314.1987036801847
123447592,75,tess2024030031500-s0075-0000000123447592-0270-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,3339.782452569491,3367.481529704525,3340.128675720185
123447592,80,tess2024170053053-s0080-0000000123447592-0275-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,3479.889949891167,3506.338773583567,3480.891381080185
123447592,81,tess2024196212429-s0081-0000000123447592-0276-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,3506.554052474179,3533.178851410443,3506.8213531201845
123447592,82,tess2024223182411-s0082-0000000123447592-0278-s_lc.fits,3.70428172,2454965.2159,-2034.7840999998152,3.281,3533.394126320972,3559.247729367982,3536.455606880185
123448077,75,tess2024030031500-s0075-0000000123448077-0270-s_lc.fits,62.8691611,2454999.0209,-2000.9791000001132,5.778,3339.782408270435,3367.481497945028,3342.8995934998866
123448077,81,tess2024196212429-s0081-0000000123448077-0276-s_lc.fits,62.8691611,2454999.0209,-2000.9791000001132,5.778,3506.554101065934,3533.178894088067,3531.507076799887
123449386,40,tess2021175071901-s0040-0000000123449386-0211-s_lc.fits,10.6906004,2454974.116,-2025.8840000000782,4.657,2390.655048249394,2418.856537331979,2400.0245655999215
123449386,41,tess2021204101404-s0041-0000000123449386-0212-s_lc.fits,10.6906004,2454974.116,-2025.8840000000782,4.657,2419.991250231056,2446.581147420727,2421.405766399921
123449386,53,tess2022164095748-s0053-0000000123449386-0226-s_lc.fits,10.6906004,2454974.116,-2025.8840000000782,4.657,2743.997756081735,2768.981386330609,2752.8143787999215
123449386,54,tess2022190063128-s0054-0000000123449386-0227-s_lc.fits,10.6906004,2454974.116,-2025.8840000000782,4.657,2769.90082376333,2796.131255051365,2774.195579599921
123449386,74,tess2024003055635-s0074-0000000123449386-0269-s_lc.fits,10.6906004,2454974.116,-2025.8840000000782,4.657,3312.861437421017,3339.567025039922,3319.4161999999214
123495717,74,tess2024003055635-s0074-0000000123495717-0269-s_lc.fits,2.88879862,2454965.33156,-2034.668440000154,2.981,3312.861601430881,3339.567159779481,3315.3866042398467
123495717,75,tess2024030031500-s0075-0000000123495717-0270-s_lc.fits,2.88879862,2454965.33156,-2034.668440000154,2.981,3339.782438960075,3367.481509014612,3341.3857918198464
123495717,80,tess2024170053053-s0080-0000000123495717-0275-s_lc.fits,2.88879862,2454965.33156,-2034.668440000154,2.981,3479.889947327585,3506.338781143578,3480.048125579846
123495717,81,tess2024196212429-s0081-0000000123495717-0276-s_lc.fits,2.88879862,2454965.33156,-2034.668440000154,2.981,3506.554060111955,3533.17886769555,3508.936111779846
123495717,82,tess2024223182411-s0082-0000000123495717-0278-s_lc.fits,2.88879862,2454965.33156,-2034.668440000154,2.981,3533.39414266545,3559.247750964887,3534.935299359846
123495874,40,tess2021175071901-s0040-0000000123495874-0211-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,2390.654892061708,2418.856398892043,2397.8953047999157
123495874,41,tess2021204101404-s0041-0000000123495874-0212-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,2419.991113207428,2446.5810563893,2421.5696496999153
123495874,53,tess2022164095748-s0053-0000000123495874-0226-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,2743.997602356234,2768.981233791148,2745.1190299999153
123495874,54,tess2022190063128-s0054-0000000123495874-0227-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,2769.90067165088,2796.131133522384,2776.6848231999156
123495874,55,tess2022217014003-s0055-0000000123495874-0242-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,2797.101954304915,2824.26532365427,2800.359168099915
123495874,74,tess2024003055635-s0074-0000000123495874-0269-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,3312.861586838919,3339.567147108372,3313.3033075999156
123495874,75,tess2024030031500-s0075-0000000123495874-0270-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,3339.78242632063,3367.48150128836,3344.869100799915
123495874,80,tess2024170053053-s0080-0000000123495874-0275-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,3479.889962164019,3506.338795908301,3486.9151701999153
123495874,81,tess2024196212429-s0081-0000000123495874-0276-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,3506.554074867597,3533.178879485162,3510.589515099915
123495874,82,tess2024223182411-s0082-0000000123495874-0278-s_lc.fits,7.8914483,2455010.25005,-1989.749950000085,4.2854,3533.394154424562,3559.247757586357,3534.2638599999154
123497954,74,tess2024003055635-s0074-0000000123497954-0269-s_lc.fits,5.72812599,2454968.18079,-2031.8192099998705,1.9804,3312.861405173042,3339.566985776992,3318.250464660129
123497954,81,tess2024196212429-s0081-0000000123497954-0276-s_lc.fits,5.72812599,2454968.18079,-2031.8192099998705,1.9804,3506.554259212513,3533.17903016719,3507.278622330129
124029677,33,tess2020351194500-s0033-0000000124029677-0203-s_lc.fits,20.33003,2458486.1239,1486.123900000006,4.87,2201.736302790485,2227.576315132289,2218.004980000006
124029677,98,tess2025312202959-s0098-0000000124029677-0298-s_lc.fits,20.33003,2458486.1239,1486.123900000006,4.87,3988.503226048228,4045.902923141352,4007.047620000006
124379043,87,tess2024353092137-s0087-0000000124379043-0284-s_lc.fits,1.96229325,2459207.6864,2207.686400000006,3.091,3663.047371311658,3689.941602293755,3663.707991500006
124573851,9,tess2019058134432-s0009-0000000124573851-0139-s_lc.fits,3.945152,2458546.1419,1546.1419000001624,2.8712193,1543.619963013216,1568.480695947075,1546.1419000001624
124573851,35,tess2021039152502-s0035-0000000124573851-0205-s_lc.fits,3.945152,2458546.1419,1546.1419000001624,2.8712193,2255.42205827207,2279.984959997456,2256.2692600001624
124573851,62,tess2023043185947-s0062-0000000124573851-0254-s_lc.fits,3.945152,2458546.1419,1546.1419000001624,2.8712193,2988.445428031158,3014.158207290149,2990.067532000163
124573851,89,tess2025042113628-s0089-0000000124573851-0286-s_lc.fits,3.945152,2458546.1419,1546.1419000001624,2.8712193,3718.143195475911,3746.950414551787,3719.9206520001626
130038122,80,tess2024170053053-s0080-0000000130038122-0275-s_lc.fits,4.86069,2454576.2156,-2423.7843999997713,1.92,3479.89300498776,3506.34169085804,3481.9539500002284
134200185,6,tess2018349182500-s0006-0000000134200185-0126-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,1468.27155783947,1490.046911135773,1468.3905000002123
134200185,7,tess2019006130736-s0007-0000000134200185-0131-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,1491.633033567543,1516.088632640862,1491.9621110002124
134200185,8,tess2019032160000-s0008-0000000134200185-0136-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,1517.365008388545,1542.00216665102,1517.7264300002123
134200185,33,tess2020351194500-s0033-0000000134200185-0203-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,2201.733802447663,2227.574428577377,2201.8513260002123
134200185,34,tess2021014023720-s0034-0000000134200185-0204-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,2228.768878098218,2254.067419007717,2229.2601760002126
134200185,35,tess2021039152502-s0035-0000000134200185-0205-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,2254.99101858122,2279.980845704693,2255.0244950002125
134200185,61,tess2023018032328-s0061-0000000134200185-0250-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,2962.800496595105,2988.222589859427,2963.2691790002127
134200185,87,tess2024353092137-s0087-0000000134200185-0284-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,3663.04377302718,3689.93995584591,3663.2912080002125
134200185,88,tess2025014115807-s0088-0000000134200185-0285-s_lc.fits,0.548177,2458468.3905,1468.3905000002123,0.998,3690.153845324966,3717.925962450483,3690.7000580002123
135043332,46,tess2021336043614-s0046-0000000135043332-0217-s_lc.fits,3.3596055,2457215.032,215.03200000012293,1.42008,2551.561789762799,2578.70035107783,2553.3174280001226
135043332,91,tess2025099153000-s0091-0000000135043332-0288-s_lc.fits,3.3596055,2457215.032,215.03200000012293,1.42008,3775.296517532664,3802.751476690213,3776.213830000123
137099260,14,tess2019198215352-s0014-0000000137099260-0150-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,1683.356290762153,1710.207523043693,1698.961382099882
137099260,40,tess2021175071901-s0040-0000000137099260-0211-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,2390.655599099218,2418.857375759081,2395.322954259882
137099260,41,tess2021204101404-s0041-0000000137099260-0212-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,2419.992098120258,2446.582083784875,2438.8455525198824
137099260,74,tess2024003055635-s0074-0000000137099260-0269-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,3312.860768819747,3339.566126562861,3331.0588168498825
137099260,75,tess2024030031500-s0075-0000000137099260-0270-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,3339.781405035835,3367.480504985827,3352.820115979882
137099260,81,tess2024196212429-s0081-0000000137099260-0276-s_lc.fits,21.76129913,2454999.54053,-2000.459470000118,1.2657,3506.555018326093,3533.179939416023,3526.910509019882
137150277,74,tess2024003055635-s0074-0000000137150277-0269-s_lc.fits,12.99207337,2454969.3195,-2030.680499999784,5.9838,3312.860896382068,3339.5662370112,3322.053728440216
137150544,74,tess2024003055635-s0074-0000000137150544-0269-s_lc.fits,10.613839,2455196.73676,-1803.2632399997674,3.538,3312.860906882498,3339.566247114187,3323.220997000233
137151626,74,tess2024003055635-s0074-0000000137151626-0269-s_lc.fits,7.298049927,2454970.85674,-2029.143259999808,3.024,3312.860945464864,3339.566282774063,3313.0292865641923
137152419,40,tess2021175071901-s0040-0000000137152419-0211-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,2390.655406802298,2418.857193236159,2390.9354417818686
137152419,41,tess2021204101404-s0041-0000000137152419-0212-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,2419.991898863793,2446.581936214717,2422.3220132838687
137152419,54,tess2022190063128-s0054-0000000137152419-0227-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,2769.901344237279,2796.131995970299,2769.9886514598684
137152419,55,tess2022217014003-s0055-0000000137152419-0242-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,2797.10282162616,2824.266204273521,2798.9608713078687
137152419,75,tess2024030031500-s0075-0000000137152419-0270-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,3339.781587049281,3367.480620405052,3342.1899934578687
137152419,81,tess2024196212429-s0081-0000000137152419-0276-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,3506.554808702193,3533.179768485782,3508.7802575838687
137152419,82,tess2024223182411-s0082-0000000137152419-0278-s_lc.fits,2.414351654,2454965.42886,-2034.571140000131,1.2248,3533.395043918968,3559.248626624263,3535.3381257778683
137212833,74,tess2024003055635-s0074-0000000137212833-0269-s_lc.fits,24.3397804,2454969.05935,-2030.9406499997713,3.292,3312.861167444059,3339.566479417093,3323.811038000228
137212833,75,tess2024030031500-s0075-0000000137212833-0270-s_lc.fits,24.3397804,2454969.05935,-2030.9406499997713,3.292,3339.781757537191,3367.480728505526,3348.1508184002287
137212833,81,tess2024196212429-s0081-0000000137212833-0276-s_lc.fits,24.3397804,2454969.05935,-2030.9406499997713,3.292,3506.55461231001,3533.179608376996,3518.529281200228
137212833,82,tess2024223182411-s0082-0000000137212833-0278-s_lc.fits,24.3397804,2454969.05935,-2030.9406499997713,3.292,3533.394884190627,3559.248532801895,3542.8690616002286
137307173,74,tess2024003055635-s0074-0000000137307173-0269-s_lc.fits,9.93143556,2454969.49303,-2030.5069699999876,5.659,3312.860798043252,3339.566144435407,3322.5367968400124
137307173,75,tess2024030031500-s0075-0000000137307173-0270-s_lc.fits,9.93143556,2454969.49303,-2030.5069699999876,5.659,3339.78142278987,3367.480506836365,3342.3996679600123
137316027,40,tess2021175071901-s0040-0000000137316027-0211-s_lc.fits,14.91110039,2454974.33665,-2025.6633500000462,3.3353,2390.65550242258,2418.85729669352,2402.933465829954
137316027,41,tess2021204101404-s0041-0000000137316027-0212-s_lc.fits,14.91110039,2454974.33665,-2025.6633500000462,3.3353,2419.992020189513,2446.582039144023,2432.7556666099536
137316027,74,tess2024003055635-s0074-0000000137316027-0269-s_lc.fits,14.91110039,2454974.33665,-2025.6633500000462,3.3353,3312.860858970841,3339.566193594804,3327.4216900099536
137316027,75,tess2024030031500-s0075-0000000137316027-0270-s_lc.fits,14.91110039,2454974.33665,-2025.6633500000462,3.3353,3339.781471789544,3367.480532291041,3342.3327903999534
137318289,74,tess2024003055635-s0074-0000000137318289-0269-s_lc.fits,0.928310498,2454966.80341,-2033.1965899998322,1.3,3312.860929723417,3339.566258083304,3312.943567982168
137342400,74,tess2024003055635-s0074-0000000137342400-0269-s_lc.fits,30.229104,2454967.52038,-2032.4796199998818,6.4658,3312.861218875417,3339.566525357839,3318.0717880001184
137342400,75,tess2024030031500-s0075-0000000137342400-0270-s_lc.fits,30.229104,2454967.52038,-2032.4796199998818,6.4658,3339.781803376422,3367.480758058487,3348.3008920001184
137342400,81,tess2024196212429-s0081-0000000137342400-0276-s_lc.fits,30.229104,2454967.52038,-2032.4796199998818,6.4658,3506.554559829518,3533.179565184118,3529.6755160001185
137409501,74,tess2024003055635-s0074-0000000137409501-0269-s_lc.fits,10.21420496,2455003.7036,-1996.2963999998756,5.8558,3312.861210080705,3339.566499152983,3315.090179200124
137409501,75,tess2024030031500-s0075-0000000137409501-0270-s_lc.fits,10.21420496,2455003.7036,-1996.2963999998756,5.8558,3339.78177705422,3367.48071969894,3345.732794080124
137409501,81,tess2024196212429-s0081-0000000137409501-0276-s_lc.fits,10.21420496,2455003.7036,-1996.2963999998756,5.8558,3506.554575697392,3533.17959619064,3509.1600734401245
137409501,82,tess2024223182411-s0082-0000000137409501-0278-s_lc.fits,10.21420496,2455003.7036,-1996.2963999998756,5.8558,3533.394872206368,3559.248546826216,3539.8026883201246
137409907,74,tess2024003055635-s0074-0000000137409907-0269-s_lc.fits,4.417696479,2454966.96117,-2033.0388299999759,1.9161,3312.86119363448,3339.566485768248,3316.791606069024
137409907,75,tess2024030031500-s0075-0000000137409907-0270-s_lc.fits,4.417696479,2454966.96117,-2033.0388299999759,1.9161,3339.781763711627,3367.480712618327,3343.2977849430245
137409907,81,tess2024196212429-s0081-0000000137409907-0276-s_lc.fits,4.417696479,2454966.96117,-2033.0388299999759,1.9161,3506.554591988552,3533.179608321582,3506.7525546660245
137409907,82,tess2024223182411-s0082-0000000137409907-0278-s_lc.fits,4.417696479,2454966.96117,-2033.0388299999759,1.9161,3533.394884297263,3559.248552556178,3537.6764300190243
137411481,74,tess2024003055635-s0074-0000000137411481-0269-s_lc.fits,14.80074836,2454965.82305,-2034.1769500002265,5.6698,3312.861129016992,3339.566424807132,3323.693956319774
137411481,75,tess2024030031500-s0075-0000000137411481-0270-s_lc.fits,14.80074836,2454965.82305,-2034.1769500002265,5.6698,3339.781702854353,3367.480669603564,3353.2954530397737
137411481,81,tess2024196212429-s0081-0000000137411481-0276-s_lc.fits,14.80074836,2454965.82305,-2034.1769500002265,5.6698,3506.5546591411,3533.179666760211,3516.1036849997736
137411481,82,tess2024223182411-s0082-0000000137411481-0278-s_lc.fits,14.80074836,2454965.82305,-2034.1769500002265,5.6698,3533.394942632981,3559.248591226089,3545.7051817197735
137547023,74,tess2024003055635-s0074-0000000137547023-0269-s_lc.fits,32.31240082,2454966.8627,-2033.1373000000603,6.075,3312.860850660184,3339.566164395513,3330.72123611994
137547023,75,tess2024030031500-s0075-0000000137547023-0270-s_lc.fits,32.31240082,2454966.8627,-2033.1373000000603,6.075,3339.78144244683,3367.480487989423,3363.03363693994
137548365,74,tess2024003055635-s0074-0000000137548365-0269-s_lc.fits,13.22259998,2454977.29126,-2022.7087400001474,4.337,3312.860886727513,3339.566196146162,3319.221651919853
137548365,75,tess2024030031500-s0075-0000000137548365-0270-s_lc.fits,13.22259998,2454977.29126,-2022.7087400001474,4.337,3339.781474122508,3367.480507867339,3345.6668518798524
137548365,81,tess2024196212429-s0081-0000000137548365-0276-s_lc.fits,13.22259998,2454977.29126,-2022.7087400001474,4.337,3506.554911686446,3533.179886648265,3517.5606516198523
137548365,82,tess2024223182411-s0082-0000000137548365-0278-s_lc.fits,13.22259998,2454977.29126,-2022.7087400001474,4.337,3533.395162135234,3559.248736853507,3544.005851579853
137558813,40,tess2021175071901-s0040-0000000137558813-0211-s_lc.fits,8.689099,2455374.6219,-1625.3780999998562,1.184,2390.655143411236,2418.85697095577,2397.674737000144
137558813,41,tess2021204101404-s0041-0000000137558813-0212-s_lc.fits,8.689099,2455374.6219,-1625.3780999998562,1.184,2419.991697001396,2446.581820047036,2423.742034000144
137558813,54,tess2022190063128-s0054-0000000137558813-0227-s_lc.fits,8.689099,2455374.6219,-1625.3780999998562,1.184,2769.901093401842,2796.131806320426,2771.305994000144
137558813,55,tess2022217014003-s0055-0000000137558813-0242-s_lc.fits,8.689099,2455374.6219,-1625.3780999998562,1.184,2797.102634907858,2824.266120118747,2797.3732910001445
137626872,74,tess2024003055635-s0074-0000000137626872-0269-s_lc.fits,23.20584623,2455013.76141,-1986.2385900001973,4.2998,3312.861184956184,3339.566468172072,3327.9001966698024
137626872,75,tess2024030031500-s0075-0000000137626872-0270-s_lc.fits,23.20584623,2455013.76141,-1986.2385900001973,4.2998,3339.781746060736,3367.480689763205,3351.1060428998026
137626872,81,tess2024196212429-s0081-0000000137626872-0276-s_lc.fits,23.20584623,2455013.76141,-1986.2385900001973,4.2998,3506.554604541849,3533.179628281455,3513.5469665098026
137626872,82,tess2024223182411-s0082-0000000137626872-0278-s_lc.fits,23.20584623,2455013.76141,-1986.2385900001973,4.2998,3533.394904304866,3559.248575907695,3536.7528127398027
137634508,74,tess2024003055635-s0074-0000000137634508-0269-s_lc.fits,1.952700019,2454966.16095,-2033.8390500000678,0.872,3312.860928679171,3339.566231323147,3314.606302040932
137635841,74,tess2024003055635-s0074-0000000137635841-0269-s_lc.fits,41.86869812,2454980.02993,-2019.9700699998066,5.783,3312.860890860955,3339.566193435082,3339.223289360193
137635841,81,tess2024196212429-s0081-0000000137635841-0276-s_lc.fits,41.86869812,2454980.02993,-2019.9700699998066,5.783,3506.554909874558,3533.179891419896,3506.6980818401935
137635841,82,tess2024223182411-s0082-0000000137635841-0278-s_lc.fits,41.86869812,2454980.02993,-2019.9700699998066,5.783,3533.395166956691,3559.24874713787,3548.5667799601933
137683938,40,tess2021175071901-s0040-0000000137683938-0211-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,2390.655513409392,2418.857340563935,2393.6680820000824
137683938,41,tess2021204101404-s0041-0000000137683938-0212-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,2419.992065334443,2446.582105859781,2423.2809080000825
137683938,54,tess2022190063128-s0054-0000000137683938-0227-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,2769.901493526891,2796.132168032843,2772.0541920000824
137683938,55,tess2022217014003-s0055-0000000137683938-0242-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,2797.102994124098,2824.266363954597,2798.3767040000826
137683938,74,tess2024003055635-s0074-0000000137683938-0269-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,3312.860836362054,3339.566140976941,3314.956002000082
137683938,75,tess2024030031500-s0075-0000000137683938-0270-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,3339.781418978898,3367.480460448584,3341.2785140000824
137683938,81,tess2024196212429-s0081-0000000137683938-0276-s_lc.fits,3.290314,2456290.90198,-709.0980199999176,1.7505,3506.554966896645,3533.179942042633,3509.084528000082
137754713,74,tess2024003055635-s0074-0000000137754713-0269-s_lc.fits,4.820590019,2454968.78516,-2031.2148400000297,3.468,3312.861120616928,3339.566403209761,3314.81949107097
137754713,75,tess2024030031500-s0075-0000000137754713-0270-s_lc.fits,4.820590019,2454968.78516,-2031.2148400000297,3.468,3339.781681170835,3367.480639194485,3343.7430311849703
137754713,81,tess2024196212429-s0081-0000000137754713-0276-s_lc.fits,4.820590019,2454968.78516,-2031.2148400000297,3.468,3506.554673005932,3533.179691956445,3507.6430918309707
137754713,82,tess2024223182411-s0082-0000000137754713-0278-s_lc.fits,4.820590019,2454968.78516,-2031.2148400000297,3.468,3533.39496790535,3559.248622638668,3536.56663194497
137757057,81,tess2024196212429-s0081-0000000137757057-0276-s_lc.fits,10.62784997,2454970.82181,-2029.1781899998896,5.013,3506.554584126327,3533.179615080423,3507.93164437011
137757057,82,tess2024223182411-s0082-0000000137757057-0278-s_lc.fits,10.62784997,2454970.82181,-2029.1781899998896,5.013,3533.394891169027,3559.248572297423,3539.8151942801105
137815803,74,tess2024003055635-s0074-0000000137815803-0269-s_lc.fits,7.42608998,2454972.90046,-2027.09953999985,3.7017,3312.8609219343,3339.566215072267,3319.6852456001507
137817056,74,tess2024003055635-s0074-0000000137817056-0269-s_lc.fits,3.924510002,2454965.40179,-2034.5982099999674,3.708,3312.860885313532,3339.566182117184,3314.5089227260323
137817056,75,tess2024030031500-s0075-0000000137817056-0270-s_lc.fits,3.924510002,2454965.40179,-2034.5982099999674,3.708,3339.781460003192,3367.480483883687,3341.980492740033
137899873,40,tess2021175071901-s0040-0000000137899873-0211-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,2390.655203051271,2418.857046771714,2391.3774446461166
137899873,41,tess2021204101404-s0041-0000000137899873-0212-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,2419.991773201278,2446.581895366352,2420.396564152117
137899873,54,tess2022190063128-s0054-0000000137899873-0227-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,2769.901163141604,2796.131884116129,2770.858238186117
137899873,55,tess2022217014003-s0055-0000000137899873-0242-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,2797.102712809499,2824.266189930454,2797.645117730117
137899873,74,tess2024003055635-s0074-0000000137899873-0269-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,3312.86115723397,3339.566423771501,3313.2925489521167
137899873,75,tess2024030031500-s0075-0000000137899873-0270-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,3339.781701570991,3367.480638188424,3340.0794284961166
137899873,81,tess2024196212429-s0081-0000000137899873-0276-s_lc.fits,1.116119981,2454964.8456,-2035.154399999883,1.3577,3506.55464020545,3533.179676840847,3507.4974256461173
