tic_id,period,t0,duration
164884235,8.256299973,2454970.92536,1.9904
164884235,13.391635,2454966.05506,3.417
164886812,33.42035034,2454992.13723,5.0911
164889945,16.301259,2454966.79243,3.984
164891054,469.63111,2455255.4954,13.556
164892194,3.0240949,2454965.41624,2.9
165297570,2.9895932,2456190.30201,3.46272
165464482,4.33454,2459250.50777,3.595
166806344,4.84532,2458435.6054,3.061
168811794,8.277440071,2454971.25508,2.7043
168816237,17.97979059,2455015.24346,5.6021
169175503,10.3039,2455589.7378,4.116
169175503,13.0241,2455583.3494,4.544
169175503,22.6845,2455594.0069,5.586
169175503,31.9996,2455595.0755,4.165
169175503,46.6888,2455618.271,6.431
169175503,118.3807,2455593.8021,9.469
169176340,3.622760057,2454965.99267,2.7868
169176340,5.640677572,2454971.55619,2.9016
169180792,7.05677,2454965.53178,1.909
169180792,17.265427,2454968.35658,5.187
169181786,30.99660733,2455024.7859,2.7959
169226822,4.17806203,2456776.62124,4.35288
169249234,7.18585,2458550.155,4.2542613
169462917,4.60358,2455004.83893,2.3499
169556162,18.49235668,2455006.49896,3.5297
169560572,13.02680016,2454972.14777,0.785
169561256,5.1856142,2454965.32089,4.076
169561256,8.45808312,2454970.0593,3.068
169765334,5.70439,2459090.7955,4.2082686
169931288,4.14787559,2454968.53534,3.674
170236331,150.878,2455039.69263,8.6405
170346081,20.7056504,2454972.9846,9.029
170346220,52.60969925,2454991.6253,8.202
171098231,28.8432647,2454976.82205,3.1
171883078,6.99205,2454971.051,4.842
171974763,3.040330424,2455002.94901,1.8394
172370679,29.090312,2458711.95917,4.7
172422725,14.00947528,2454965.97208,3.405
172598832,3.2642736,2456962.676,5.3304
175233369,11.7195663,2457149.09616,4.872
175261852,2.6446,2458204.5902,1.32
175265494,14.6762429,2457152.68499,3.336
176868951,0.3693038,2457582.936,1.0027781
176869982,7.17256,2457588.1042,2.8
176938958,3.27109,2457620.0082,2.3232
178289267,2.350621,2457778.49589,2.48856
179317684,4.231306,2458328.8797,4.93
183120439,2.2554477,2458327.44174,1.7064
183532609,8.15872,2458301.80945,4.3968
183537452,3.92273,2457866.07613,2.64864
183985250,0.792052,2458354.2143,0.3656119
184009313,40.6069821,2455032.25779,5.719
184015844,7.31946363,2454970.21851,4.839
184015844,35.8007112,2454977.92169,8.219
184162776,9.694928,2455015.45617,2.609
184162776,15.38231,2454972.08277,3.951
184166357,28.2274184,2454974.49347,5.648
184167421,20.09838,2455040.5759,5.105
184167421,62.784697,2454990.30359,4.678
184296619,0.9867873,2454966.17036,1.1879
184296619,3.07222,2455695.129,1.8732
184296619,4.64489,2455696.915,2.0271
184296619,7.05246,2455658.399,2.3982
184296619,9.52355,2455696.047,2.3569
184296619,14.64558,2455658.6073,2.12
184298883,41.7083629,2454986.53949,8.401
184417625,10.035385814,2454970.47131,3.4185
184427149,73.75039673,2455021.51889,13.234
184554925,4.176255514,2454966.09034,3.7012
184556217,8.94340992,2454970.29881,2.469
184561612,140.2524,2455008.134,6.6
184998205,4.445879936,2454964.74309,2.3816
185336831,29.4557991,2454987.17062,3.451
185408817,16.79713874,2454967.04221,3.238
185408817,64.00205,2455477.6307,4.67
187278212,6.00127,2458191.36145,1.33
187960878,21.700156,2457314.3647,4.104
188507501,14.316941,2456982.29487,3.84
188507501,29.62682,2456993.53984,4.992
188570092,7.3279474,2458087.64782,3.08472
188624430,6.21860433132,2459719.66448,2.2121116
190496853,4.6615983,2459259.49383,4.241
192826603,2.647298,2457720.6594,1.23
194736418,5.8267311,2459883.058,5.042
194795551,2.0180231,2459371.653,2.12304
195193025,10.1346454,2457140.74221,2.856
198108326,3.2130598,2454419.19556,2.3376
198241702,4.2529913,2458686.60586,2.6216334
198241702,9.23786144195,2459711.3831,2.7438438
198356533,18.840942,2459360.1652,4.65
198390247,4.3135225,2459392.90013,1.998
198390247,6.5886982,2459395.38133,1.874
198485881,35.189346,2459007.97949,3.846
199376584,18.712024,2458692.2582,6.1681657
199444169,1.21687,2458739.72931,1.1120799
201248411,0.9809734,2458326.10418,0.78576
201604954,4.6058749,2457031.95618,3.2112
202425357,3.62156552,2459621.28242,2.223
206241306,5.628466,2456979.46712,8.208
210083929,2.392679,2459849.63919,2.42
211438925,4.89964477,2455715.66591,3.07
212253390,3.092686757,2459038.1032,2.0586
218299312,3.7681,2454923.3093,4.72001
219016883,4.872171,2459661.51574,2.584
219344917,14.362565,2458417.0523,4.032
219698776,4.6594779,2459369.83103,0.9011821
219850915,6.400316483,2459913.8083,2.2098
219852882,1.7622538,2459978.0239,0.8779711
219852882,5.502558,2459771.72743,3.1711008
219854185,3.9443736,2458930.75531,4.8636539
220479565,3.6977104,2458381.84668,0.9308263
224297258,9.61419,2458717.4814,2.7649671
229455001,22.341702927,2459908.3844,2.7826
229747848,0.84742346,2458682.71214,0.8769615
229747848,4.841962,2458678.5059,2.2428837
230055368,1.4344555,2460076.9025,1.02
230741378,0.71912603,2459790.58344,0.456
231702397,5.07803,2458425.60256,1.2100353
232038798,4.153658,2457424.5278,1.9128
232540264,15.923475568,2459834.13926,4.4904
232567319,5.051928,2457357.23855,3.743
232568235,0.3524728,2458928.239,0.578
232976128,13.079151,2458694.3804,3.1451019
233087860,5.748433803,2459960.5115,1.8879
235678745,17.66484,2459240.4115,2.7644951
235678745,28.17232,2459239.5625,3.3983448
237099296,11.3372712966,2458700.16159,2.8857877
237104103,4.537143,2458934.12245,4.029272
237157859,9.95661537,2454969.59034,2.87
237158650,4.147020258,2455003.32607,2.8969
237159318,15.37563332,2455006.61329,3.2673
237189544,0.727330983,2454965.37091,0.9332
237191392,0.539915238,2454964.55175,1.139
237232044,23.540678,2458693.25,4.260461
237320326,1.7771255,2457203.85378,1.60368
237913194,15.168865,2458319.15055,2.0633315
237922465,8.275479,2458359.4884,3.755
239154970,3.47447,2458078.12992,4.4136
239225129,24.81209946,2454989.50697,3.2245
239287622,40.5286413,2455001.02881,10.526
239289191,5.11177904,2454966.75648,2.96
239289191,9.6310258,2454965.7273,5.255
239309962,16.34359932,2454978.03975,5.3072
240219049,9.762980461,2454972.15742,3.064
240681314,2.7325321,2456079.5642,2.2344
240968774,5.97114713,2458766.9885,1.5784
242961495,5.605,2457066.4842,2.68
242961495,19.0918,2457077.61,4.46
242961495,28.867253,2457082.93709,4.224
243014114,19.562307,2457083.77917,5.808
243200602,11.55098,2456921.14307,3.72
243271051,12.98495573,2454972.78176,3.4569
243271716,4.385315,2454972.22656,2.488
243271716,13.97939968,2454975.3383,1.2325
243271716,34.169,2454981.80509,4.487
243271716,51.805612,2455016.00049,6.589
243272677,29.88485741,2455006.19442,4.5608
244089109,2.13775,2457103.32597,2.292
245509452,3.246075,2459108.0507,3.482
246965431,4.07853,2459496.5862,1.561
248075138,4.9816819,2455650.56728,2.89032
248250955,0.30110032,2459361.88588,0.6404841
250111245,2.930289,2459448.9148,1.94
250707118,5.72319,2456210.61536,3.8928
251018878,19.5666,2456997.9992,5.12
256364928,2.21857567,2453955.52555,1.8233621
257060897,3.66003639,2459473.94542,4.74168
257429687,2.380867,2457393.4544,1.92
257605131,1.8587033,2460312.4427,2.059
257605131,9.192463,2460314.6376,3.461
257605131,16.364962,2460314.9694,4.094
258202719,4.069427,2455004.01577,2.067
258202719,16.282493,2455013.79623,2.853
258514800,0.4702743,2458711.3675,1.282804
260004324,3.814334,2458327.4161,1.3793952
260647166,3.795963,2458773.2964,2.384
260647166,6.203449,2458770.90586,2.86
260647166,14.175685,2458769.79682,3.85
260647166,19.590025,2458782.46935,4.2
260647166,29.54115,2458793.2786,3.27
261867566,3.739494,2458643.30898,2.028
266014458,8.679885,2457396.45914,3.84
266030192,0.70531,2457466.1131,1.704
266030192,4.169783,2457457.54493,2.7312
266593143,10.33852,2456703.4607,3.994
267215820,2.262196,2459470.4174,2.36
267570002,47.0319479,2455008.47451,5.906
267574918,1.4079405,2458779.37508,0.1333
267667295,7.008151,2454970.6906,3.99
267667295,8.719375,2454972.5687,4.41
267667295,14.44912,2455644.3488,2.8
267667295,59.73667,2454991.9656,8.4
267667295,91.93913,2454967.3127,9.71
267667295,124.9144,2455087.704,10.94
267667295,210.73514,2454979.97608,12.32
267667295,331.60296,2454973.50056,14.404
267667567,207.2482,2455667.7764,6.05
267669725,12.31043,2454974.86305,3.939
267669725,25.193458,2454979.43209,4.634
267671250,4.544439,2454967.9001,1.756
267671250,12.762172,2454976.73016,1.838
267671250,38.715185,2454967.0309,3.458
267989336,4.49876092,2455004.3511,3.8308
267989857,3.720230103,2454966.4183,1.939
268060194,2.984151,2454966.1194,1.0304
268060194,4.871229,2454966.6408,1.2287
268060194,8.15275,2454836.75122,1.386
268160366,11.49500229,2454974.27511,7.602
268379849,1.931559839,2454964.7658,1.6283
268403451,2.8641424,2457917.47503,2.772
268492383,6.331230164,2454970.14149,2.688
268603980,16.84189987,2454970.99231,2.5751
268604100,13.0313945,2454977.11387,4.252
268612521,5.262155,2454969.36774,3.229
268612521,12.162701,2454970.53267,1.958
268924036,2.052349905,2455002.89063,2.0801
269032792,5.991857017,2454969.88214,1.622
269119490,1.73513619,2454968.06005,2.2741
269119490,4.06844957,2454965.27614,2.8349
269264648,4.938864,2454968.95186,4.279
269264648,10.640263,2455012.77393,5.284
270380593,3.8361623,2458414.13606,2.4044766
270615136,5.72,2454971.55997,1.1816
270615136,11.6,2454966.99324,2.2603
270617233,16.5861762,2454966.2787,6.899
270617233,61.569765,2455015.0201,9.75
270618467,4.7329,2454964.5783,1.5691
270698316,10.27530003,2455010.27298,6.3195
270698499,7.693641,2455009.50106,5.05
270698499,17.406669,2455004.00607,6.869
270705735,4.41745855,2455003.79162,2.9563
270706782,3.167891938,2455005.14859,2.1875
270787590,64.6588017,2455003.17832,7.549
270790035,17.815815,2454967.4854,3.3668
270854684,425.47785,2454982.0646,17.848
270858032,14.646008,2454969.51691,6.293
270858032,36.337373,2454993.40092,6.809
270858032,148.2720032,2454971.00557,4.192
270955259,5.424749281,2454966.7291,1.1431
271042217,1.8555582,2455187.28048,2.4341
271046092,6.61833,2455193.3696,3.717
271046092,107.723601,2455187.18347,8.08
271050878,26.9644317,2454978.34343,3.949
271051532,25.15864,2454986.0506,5.18
271162715,54.5094166,2454973.82631,4.222
271163971,81.3151059,2455008.99732,5.762
271165854,13.71220213,2454968.51865,2.4927
271253308,52.6298417,2454988.61153,5.964
271260980,5.968734,2454970.15762,3.639
271260980,13.07163,2454977.43294,3.024
271346561,5.62153941,2454969.8905,2.3638
271350547,4.626049995,2454967.6816,0.56
271354634,16.092361,2454975.51349,1.937
271354634,28.906009,2454991.82172,3.043
271355270,2.377569914,2454966.3975,2.263
271355361,9.99761851,2455004.78774,3.2429
271355361,51.06740189,2454980.61214,4.407
271355361,90.4113556,2455041.50399,6.523
271537530,59.87756,2454984.188,4.845
271546798,12.05707239,2454968.41471,2.2598
271663670,8.79617863,2454968.67717,3.3986
271760755,3.179262921,2455094.84239,1.0248
271877680,19.78297415,2455010.72336,5.4661
271881331,0.84338011,2454964.96621,1.4362
271881331,6.566060066,2454967.4948,1.7315
271885110,42.42720032,2454989.1893,6.133
271885110,198.680179,2455103.66913,8.287
271898990,1.74748753,2456387.21161,2.26968
271958892,2.345863002,2455187.11185,1.6795
271958892,3.64830183,2455188.39128,1.9985
271958892,5.644914154,2455189.73699,2.2599
271958892,8.74292005,2455191.59286,2.6277
271960115,19.76172042,2454968.17642,3.5906
271960465,2.580827,2455004.56214,2.092
271960465,3.715335,2455002.79198,2.32
271960465,7.055679,2455014.90973,3.145
271960465,11.97901,2455011.9664,4.094
271960465,20.834237,2455019.03249,4.341
271964647,2.422082,2454965.93928,2.574
271964647,4.125103,2454966.64137,2.84
271966200,16.8601286,2454972.84599,5.553
271970605,308.5471,2455129.0682,18.464
271971130,19.288004,2459002.63051,1.98
272073383,7.1396941,2454970.18577,3.929
272074477,5.185002073,2454964.87942,2.1771
272084528,2.668313762,2454964.68877,2.3659
272172942,8.09219642,2454971.04671,5.455
272173269,6.38669014,2454964.52724,1.2428
272179260,13.6473676,2454965.2362,7.769
272180958,22.24813967,2455007.13664,3.9565
272183546,0.665026916,2454964.65768,1.7384
272184502,6.69960006,2454967.14722,2.704
272212970,1.6091788,2457796.88127,1.9464
272270869,20.4905,2454977.42058,4.961
272278272,5.77721211,2454970.16681,2.423
272278272,23.198681,2454975.6202,9.729
272278496,6.9913086,2454968.46263,2.2124
272366748,3.855603551,2455003.67889,3.20969
272484980,4.60182,2455002.97887,2.227
272484980,11.187161,2454970.18172,3.161
272488625,17.58752333,2455009.07736,4.3821
272489594,1.118549717,2454965.84717,1.5425
272490211,11.12969971,2454971.57393,2.771
272496083,11.38848,2455007.55117,3.618
272496083,50.697494,2454974.32288,6.115
272596598,0.577369579,2454965.42555,1.0963
272601590,8.486616,2454971.01734,5.176
272601590,55.188023,2455013.75018,9.167
272707494,8.988320351,2454971.83733,4.65
272836943,21.08721,2455942.60708,5.96
272839596,12.70639992,2455013.63164,2.395
272843289,6.96710269,2454971.24152,3.643
272942100,3.306539,2454967.371,1.767
272942100,7.113702,2455007.32459,2.219
272942100,15.368459,2454980.38889,2.697
272943597,8.408878,2454967.0062,3.485
272943597,28.574263,2454976.8308,4.963
273132513,15.434,2455196.29494,4.2572
273132699,2.382667,2455003.6633,1.812
273132699,6.581484,2455007.78643,3.289
273132699,24.664551,2455022.02052,2.655
273372570,26.7575866,2454970.28717,5.858
273377282,5.458498316,2455005.0888,4.0346
273379660,3.148664534,2455189.93547,2.1794
273499989,6.20920207,2454969.87938,2.637
273499989,14.16399294,2454973.5901,4.3241
273592336,114.73635,2454998.15067,11.878
273592336,191.2318,2455119.22034,16.942
273685548,25.8476,2455021.874,5.985
273685548,40.7157,2454979.36407,6.975
273694712,96.101141,2455020.73232,8.36
273694712,265.469335,2454984.06838,10.184
274198958,22.064,2454981.91718,3.493
275486985,12.699149,2455017.98515,2.819
275486985,37.514456,2455022.30068,5.352
275488493,6.77408868,2454968.95514,2.6196
275490218,2.104722184,2455004.04394,1.7575
275490412,0.962867382,2454965.12398,1.6247
275490412,6.459980011,2454968.9646,1.785
275493574,6.308205,2455007.04657,3.008
275493574,16.239494,2455008.56901,4.03
275494550,3.00725242,2454964.90272,4.336
275494853,56.4349938,2454984.41171,4.7029
275571117,211.0339966,2455112.12891,7.119
276754403,0.925542,2456459.59957,2.593
278348461,5.452654,2455431.59706,3.1752
279912260,12.00096042,2454975.04145,3.433
279913347,99.2530951,2454981.53529,6.006
279913760,23.6225913,2454979.9602,6.544
279915521,4.56380468,2454965.2627,2.32
279917282,39.859484,2454987.7608,8.06
279947414,4.0664428,2458925.88211,2.106
280210963,2.828042,2454398.62707,2.57424
280304863,0.85359163,2454398.07756,1.059
280437559,1.8237305,2459248.37709,1.519
281408474,3.4095675,2458629.47972,3.7824
281459670,3.1743516,2456629.76156,2.7504
281541545,4.1480467,2457105.1648,2.346
281575427,4.25300773815,2459096.12263,3.3953599
281886199,7.6188,2456811.6871,2.487
281886199,19.07863,2456809.48,3.859
281909674,4.03519,2454790.8091,3.14
283722336,3.092926,2457126.69913,0.945
283722336,6.76458,2457474.04591,1.66
284441182,2.527093,2458766.4702,1.28
284441182,18.08816,2458772.176,2.7
287139872,0.9351861,2459334.47908,1.041
287139872,32.71443,2459358.9287,3.59
287145649,3.601501,2459302.7195,3.07
287156968,25.0571312329,2458620.31669,7.5424225
287256467,18.261608,2458992.502,4.9
287328202,3.83479363758,2459383.42947,3.5182216
287331845,2.289363,2457217.96319,1.88
287331845,5.213965,2457222.47888,2.62
288735205,3.477978,2458686.70053,2.4754
289164482,2.67963,2458685.3661,0.9028948
289661991,2.8989727,2459218.13454,1.78
290005350,8.0472642,2454970.2086,4.5
290033595,2.416601183,2454964.53739,1.9656
290035455,1.796302,2454966.33057,1.974
290035455,3.468095,2454969.00318,2.305
290035455,5.914323,2454966.48698,2.655
290035455,29.221289,2454972.33017,3.93
290348383,6.441008,2458658.78978,1.762
290487717,3.400818229,2458526.69944,3.0772025
293457754,4.5195064,2457747.66681,3.0648
293612446,2.62669762,2457894.28488,4.19904
293954617,7.4341325,2458705.64614,2.673
294301883,4.465631,2455737.93919,3.53328
297146115,18.0983,2457263.2616,4.32
298785034,11.32271513,2454969.05664,3.027
298892283,2.5904434,2454965.2871,2.1618
298892283,5.3227406,2454966.2203,2.571
298892283,9.20761013,2454968.801,2.8892
298897851,2.832652134,2454964.82631,2.3844
298962633,13.2274528,2454970.72197,6.104
299030246,177.6693,2455630.246,8.95
299030528,18.11472949,2454980.49223,5.2269
299032847,18.7959228,2454978.82204,7.258
299032847,50.790391,2454968.63205,10.883
299033074,10.11716531,2454970.4446,4.939
299154193,62.1387714,2454994.1476,4.1578
299156496,55.63934,2455020.5506,7.119
299158566,12.79836,2454966.64816,6.244
299158566,27.320871,2454987.30618,3.927
299158566,85.517344,2455014.351,9.331
299158887,9.4341505,2455010.84307,2.903
299159378,2.707306716,2454965.43096,3.4623
299160628,2.032325072,2454965.31867,1.718
299217895,15.64591713,2454979.04844,4.012
299218775,1.543206604,2454964.55588,2.6094
300812741,11.30717,2460160.4469,2.8
300812741,20.225528,2459037.4161,2.307
301609547,39.93767,2456829.829,5.808
302908969,5.99002553853,2458862.09561,2.2315303
305243225,1.212884,2454852.26464,2.1792
305739565,3.3704181,2458540.6573,4.888
306263608,20.772858,2458767.4228,4.9427299
306263608,52.56363,2458779.1904,6.5715569
306362738,2.78174,2457377.59693,2.14
306648160,3.6525145,2458940.81751,4.31
306955329,6.36338574,2459694.66385,2.74
306955329,15.5381747,2459689.93567,2.83
306996324,8.24662,2459288.8713,2.382
306996324,15.665323,2459324.53478,2.932
307210830,2.253114,2458366.17056,1.01
307210830,3.6906764,2458367.27303,1.28
307210830,7.450729,2458362.74002,0.84
307958020,271.9445,2458864.8265,11.45
309792357,104.854,2458256.1286,6.6885919
310003988,4.54216874538,2457197.09746,4.2984
311035838,2.8997,2455694.72623,2.0808
311408969,3.5852313,2458311.92255,2.9352
317483660,3.3312029,2459040.83958,3.797
317520667,2.4653,2457598.49926,3.49872
317597583,12.055734733,2459931.22472,2.0871
318753380,15.66858,2459148.09939,4.548
320411045,14.844261,2459214.6136,3.528
321669174,10.50534,2458685.8996,2.4850401
321857016,6.9561063,2459517.43305,3.372
322307342,3.5862202,2457410.4086,3.42
322388624,4.20474,2454573.6299,5.47
322807371,98.29838,2459287.6,6.13
323094535,9.75598,2454598.42014,4.492
325335564,2.77065,2456810.0203,2.307
325682877,2.11867592279,2459153.8096,1.6776084
328934463,11.23479,2458939.7856,6.567
332558858,13.33668,2458448.326,4.384
332657786,34.005019,2459454.90101,2.9
333473672,12.99894,2458745.9405,4.46
333473672,34.5633,2458756.3525,6.12
333674399,10.980909686,2459490.27016,2.9196155
333800257,9.844077,2457146.3287,3.6288
336691874,5.4233207,2460035.27909,5.111
336732544,3.2768837,2455808.05158,2.76528
337216118,2.68566015238,2459474.61326,2.2493108
337632006,21.1701963,2457144.40526,3.576
346250894,1.62116,2458039.1317,3.28
347329162,4.6171,2455841.60939,3.5616
348755728,4.50638,2459256.8481,2.0392007
349445372,0.3652575,2457582.822,1.161
349488688,11.62071,2458994.2853,5.59
349488688,19.502104,2459002.7715,6.5
349827430,5.55149296,2459173.34743,4.3032
350810559,6.849692,2454967.68069,4.12
350810559,20.053763,2454969.58035,6.031
350810559,30.092568,2454982.03083,7.499
350810590,13.86825,2454974.6491,7.2783
350810590,16.21865,2455004.67741,7.46
350812580,12.3764661,2455012.40475,2.7534
350814495,6.383159135,2455003.60462,1.7504
350814495,20.6180348,2454978.51232,3.267
350987771,63.0382,2455002.11965,7.3269
351056774,5.747725012,2454966.29818,1.8222
351063265,8.457496,2454966.86954,2.304
351063265,17.28111,2454969.00798,2.772
351063265,32.134328,2454975.26823,2.815
351803495,7.71468975,2454966.55478,4.2955
351803495,11.8061737,2454971.2641,4.472
351803524,13.81019974,2454977.71599,3.048
351804260,44.29919815,2454974.27883,4.367
351898154,9.176092,2454971.7174,4.342
351898154,19.738286,2454966.28529,4.86
351898154,232.040326,2455095.2531,12.235
351909600,3.60147201,2455004.99099,2.522
351909828,15.74957994,2454983.24542,4.6942
352007758,4.138575,2454965.01632,2.226
352007758,6.04045,2455005.59435,2.053
352011765,29.9633247,2454982.94193,2.632
353459965,10.8635,2456159.44417,5.484
355703913,2.1061607,2456634.85732,1.5552
356473034,2.61586178,2454508.73829,2.6839
358070912,0.8831331,2459112.40036,1.618
360023124,9.178569794,2455006.08806,2.1421
360156606,27.36397,2458617.4621,4.831
361343239,2.3505614,2459373.83677,2.934
363479723,39.91488,2456812.525,6.34
363573185,19.30553,2456819.57944,3.8064
364186197,2.1664,2458739.847,2.67
364186197,4.42587,2458740.8581,1.65
366410512,10.1367349,2457662.95321,5.1216
366568760,8.407115,2457722.1447,6.2712
366631954,4.7369696,2457652.79755,2.56632
368435330,1.0376109,2459635.926,1.8155952
368435330,3.6451389,2458902.874,2.3643117
368805700,3.577469,2455338.6188,3.1296
370133522,0.5182331,2458668.09744,0.724
375506058,2.650237,2458739.17737,2.489
376905329,8.269648,2457394.33225,2.232
377780790,0.8374907,2455034.08687,1.811
377780790,45.294301,2455062.26648,6.8714
377782430,19.12947337,2454972.43468,3.757
377909730,1.499146953,2454966.06857,1.4421
377909730,3.295709,2454966.96482,1.797
377909730,5.315946,2454965.42892,1.114
377909730,9.653471,2454967.85589,2.987
377915723,7.5844126,2454970.8486,3.81
378013798,18.5525701,2454968.51046,4.201
378086008,3.77360059,2454967.06939,2.6854
378086008,8.1818246,2454967.81479,2.4596
378087161,0.766691517,2454965.19667,1.2638
378087161,4.603010178,2454966.22313,2.6848
378159769,0.675649486,2454964.68163,1.9035
378160351,4.263742,2454966.72031,2.261
378160351,8.005777,2455003.5034,3.129
380619414,2.6556777,2456847.47286,2.59584
381856447,1.7690381,2456844.16526,0.9768
382626661,17.61745,2459549.0822,3.635468
389900760,5.7998164,2458795.82368,1.014374
390586021,2.74703755819,2459325.90519,2.1270472
392681545,7.501428,2458817.909,5.65
392681545,12.563636,2458826.8929,6.62
392747437,4.5199279,2457756.8314,3.719
393414358,4.37808,2458574.77102,5.3900978
393818343,16.24921,2459811.2402,4.1506
394172692,3.881510019,2454968.1178,2.797
394174221,23.44971004,2455015.92292,8.6525
394174412,52.0688601,2455011.15605,3.0436
394287035,17.10197,2458330.4894,3.357
397362481,4.46569,2460014.8496,1.77
397362481,6.20401,2460017.114,1.76
398943781,3.0524,2457077.22944,2.6376
399702475,4.194766,2457394.4158,1.272
399702475,6.679582,2457392.4243,1.512
399702475,9.715043,2457398.9666,1.992
399702475,13.62749,2457392.6002,2.16
399722652,4.19097,2457430.039,1.944
399731211,0.669561,2457432.6479,1.2912
399794186,51.1309704,2454970.17952,5.995
399794420,1.594745463,2455003.64832,1.9561
399822422,2.75564,2455003.84454,1.948
399822422,20.306546,2455005.6562,2.873
399826020,106.247547,2454968.7451,13.668
399860218,3.410493,2454964.57549,2.389
399860218,13.821375,2454964.79391,3.552
399860218,30.950851,2454986.83698,4.196
399860444,2.47063,2454955.76336,1.74259
399954349,3.005156,2455135.3874,1.9686
399954349,7.834435,2454968.2224,2.7856
399954349,58.02035,2454984.8484,5.669
401125028,5.1750073,2459752.59549,2.025
402828941,4.1509768,2459716.931,2.3592
402898317,53.81149,2458751.6122,4.68
404505029,9.5739181,2458933.33614,4.3070829
405685914,3.17060005,2454965.67726,1.5778
405686888,81.1694299,2455011.59321,7.709
405688133,0.6693124,2454967.12007,1.6015
405717552,5.65179605,2455005.27893,2.9289
405719448,62.8916228,2454972.12956,6.867
405719849,3.595769645,2455003.36964,3.3249
406951266,33.2406882,2454976.46245,4.982
406997913,19.96371318,2455011.30562,2.4825
407966340,3.04405,2458438.473,1.3514496
407966340,7.0491423,2458442.61823,3.3487071
408618999,7.073076,2458792.795,3.9825962
409594381,3.4913885,2459129.8346,3.254
410153553,0.462929709,2460178.83309,0.5242
410214986,8.138268,2458332.30997,3.1764
411697517,3.38628,2457823.2233,3.09
411839167,6.180235,2457865.11032,4.10808
416279912,282.52542,2455196.0677,10.81
416279965,31.8277111,2454967.59821,1.584
416529246,84.703921,2454985.1859,10.447
417047499,2.30458952,2460417.45562,3.65
417659078,394.62508,2455010.8377,24.01
417659212,1.208465026,2454966.67538,1.5105
417659212,5.404272197,2455005.18554,2.4748
417659212,11.67894236,2454964.5119,1.2641
417659970,23.8990296,2454984.39964,15.722
417660580,20.342199,2454970.69875,2.257
417660580,44.851896,2455005.463,3.584
417676622,5.39875259,2455006.85878,3.43422
417676622,9.605027,2454969.3821,3.0045
417676802,0.927859821,2454966.90604,1.4398
417676990,2.886762645,2454964.66581,0.885
417931300,7.768915,2458683.4258,2.06
418761354,2.1748,2457394.0417,1.84
420202798,7.479182,2459884.82079,3.528
422349422,7.385655,2457223.79921,2.5872
422655579,2.90367,2458720.93288,5.0469369
422685031,4.941907,2457993.5101,2.9
422685031,9.22453,2457997.6545,3.7
423275733,2.052868,2457007.7779,2.6808
424865156,2.20474,2454954.35857,3.88216
424867045,5.248672631,2454968.51625,1.8418
425817867,3.7784022,2456502.72415,2.82963
427685831,1.7497798,2455793.68143,1.8096
428679607,2.6800535,2458816.94479,1.9284255
428787891,3.8240801,2459148.60166,2.465
429358906,8.0240015,2458577.04189,1.7082731
431701493,3.0927616,2454664.0373,2.2271
432247186,20.978959,2457991.5363,4.4
432247315,6.034,2457996.825,2.1528
432247315,20.523,2458005.722,3.192
432261603,1.908084,2457990.2841,2.5
432549364,1.217514,2455914.1628,2.76456
434094657,6.67199,2456982.685,1.56
434094657,16.19697,2456991.5453,1.29
434133930,6.4215,2457071.4212,2.81
434133930,27.86,2457068.615,4.61
435339847,8.2000844,2457316.80766,2.544
437704321,2.849271,2456983.4229,2.006
437856897,7.24599,2459549.126,2.854
439366538,4.31361,2458326.564,1.38
439867639,0.3711281,2459144.5697,0.4918187
440687723,1.096026,2457066.0066,0.895
440777904,3.35524,2458491.69572,3.694
441738827,6.0784247,2458741.07323,2.03
443607377,4.02074127419,2459539.99303,1.9852161
443616612,2.198884,2456810.4059,1.44
443616612,3.471149,2456809.8843,2.0448
445839811,11.1086260318,2458759.97791,4.2066479
446549906,2.4545467,2459228.98176,2.5956
446672575,30.94191,2456827.5014,5.28
452866790,1.1980035,2458492.20408,0.95
455135327,2.8106,2457775.21278,2.2499254
456945304,2.14084,2457822.184,1.569
459189798,6.91716177373,2459392.31582,2.5609922
459730973,3.916243,2456235.5639,3.3552
466206508,75.12375,2458679.3476,8.599
466840711,2.4855335,2454492.79765,2.7385746
467331291,3.320729,2459803.9384,2.487
470171739,4.6174141,2459557.05746,4.5122
470381900,2.500311,2458834.20115,1
